-183.199, 14.279, 8.088, 16.700
-183.196, 13.466, 8.169, 16.800
-183.195, 12.644, 8.251, 16.900
-183.194, 11.814, 8.336, 17.000
-183.191, 10.975, 8.420, 17.100
-183.188, 10.128, 8.506, 17.200
-183.185, 9.273, 8.592, 17.300
-183.182, 8.409, 8.679, 17.400
-183.181, 7.535, 8.768, 17.500
-183.180, 6.653, 8.859, 17.600
-183.176, 5.762, 8.949, 17.700
-183.172, 4.862, 9.040, 17.800
-183.167, 3.953, 9.131, 17.900
-183.162, 3.034, 9.224, 18.000
-183.158, 2.106, 9.318, 18.100
-183.155, 1.169, 9.413, 18.200
-183.151, 0.222, 9.510, 18.300
-183.149, -0.735, 9.608, 18.400
-183.147, -1.702, 9.707, 18.500
-183.145, -2.678, 9.807, 18.600
-183.144, -3.665, 9.908, 18.700
-183.143, -4.661, 10.010, 18.800
-183.142, -5.669, 10.113, 18.900
-183.141, -6.686, 10.216, 19.000
-183.140, -7.714, 10.321, 19.100
-183.139, -8.752, 10.426, 19.200
-183.137, -9.801, 10.532, 19.300
-183.136, -10.860, 10.640, 19.400
-183.133, -11.931, 10.748, 19.500
-183.130, -13.012, 10.857, 19.600
-183.127, -14.104, 10.968, 19.700
-183.122, -15.207, 11.079, 19.800
-183.117, -16.322, 11.191, 19.900
-183.111, -17.447, 11.305, 20.000
-183.104, -18.585, 11.420, 20.100
-183.096, -19.733, 11.537, 20.200
-183.091, -20.894, 11.645, 20.300
-183.087, -22.064, 11.739, 20.400
-183.085, -23.242, 11.826, 20.500
-183.082, -24.430, 11.916, 20.600
-183.079, -25.627, 12.014, 20.700
-183.075, -26.835, 12.119, 20.800
-183.071, -28.053, 12.231, 20.900
-183.066, -29.284, 12.351, 21.000
-183.061, -30.526, 12.475, 21.100
-183.054, -31.781, 12.603, 21.200
-183.048, -33.049, 12.735, 21.300
-183.044, -34.331, 12.870, 21.400
-183.039, -35.626, 13.007, 21.500
-183.033, -36.935, 13.145, 21.600
-183.029, -38.257, 13.285, 21.700
-183.025, -39.594, 13.426, 21.800
-183.021, -40.945, 13.568, 21.900
-183.016, -42.310, 13.711, 22.000
-183.008, -43.690, 13.855, 22.100
-183.001, -45.084, 13.999, 22.200
-182.994, -46.492, 14.145, 22.300
-182.985, -47.915, 14.292, 22.400
-182.978, -49.353, 14.439, 22.500
-182.971, -50.806, 14.588, 22.600
-182.962, -52.273, 14.738, 22.700
-182.955, -53.756, 14.889, 22.800
-182.947, -55.254, 15.041, 22.900
-182.937, -56.767, 15.195, 23.000
-182.926, -58.295, 15.350, 23.100
-182.915, -59.839, 15.506, 23.200
-182.904, -61.399, 15.664, 23.300
-182.895, -62.975, 15.823, 23.400
-182.889, -64.567, 15.985, 23.500
-182.883, -66.175, 16.148, 23.600
-182.879, -67.799, 16.313, 23.700
-182.875, -69.440, 16.478, 23.800
-182.870, -71.098, 16.643, 23.900
-182.863, -72.772, 16.808, 24.000
-182.855, -74.462, 16.972, 24.100
-182.843, -76.169, 17.136, 24.200
-182.830, -77.892, 17.301, 24.300
-182.818, -79.632, 17.467, 24.400
-182.805, -81.389, 17.635, 24.500
-182.792, -83.162, 17.804, 24.600
-182.781, -84.952, 17.976, 24.700
-182.772, -86.760, 18.150, 24.800
-182.762, -88.585, 18.321, 24.900
-182.752, -90.425, 18.450, 25.000
-182.741, -92.272, 18.481, 25.100
-182.727, -94.115, 18.411, 25.200
-182.714, -95.947, 18.278, 25.300
-182.698, -97.764, 18.113, 25.400
-182.682, -99.564, 17.939, 25.500
-182.668, -101.347, 17.770, 25.600
-182.654, -103.114, 17.613, 25.700
-182.641, -104.867, 17.470, 25.800
-182.630, -106.606, 17.341, 25.900
-182.618, -108.333, 17.225, 26.000
-182.607, -110.050, 17.119, 26.100
-182.596, -111.756, 17.020, 26.200
-182.585, -113.453, 16.926, 26.300
-182.573, -115.140, 16.836, 26.400
-182.559, -116.819, 16.749, 26.500
-182.543, -118.489, 16.663, 26.600
-182.528, -120.150, 16.578, 26.700
-182.512, -121.803, 16.494, 26.800
-182.497, -123.447, 16.410, 26.900
-182.481, -125.083, 16.326, 27.000
-182.464, -126.711, 16.244, 27.100
-182.449, -128.331, 16.161, 27.200
-182.435, -129.942, 16.080, 27.300
-182.422, -131.545, 15.998, 27.400
-182.409, -133.140, 15.918, 27.500
-182.395, -134.727, 15.838, 27.600
-182.380, -136.306, 15.758, 27.700
-182.366, -137.878, 15.679, 27.800
-182.349, -139.441, 15.601, 27.900
-182.333, -140.996, 15.523, 28.000
-182.316, -142.544, 15.445, 28.100
-182.299, -144.084, 15.368, 28.200
-182.282, -145.616, 15.292, 28.300
-182.266, -147.141, 15.215, 28.400
-182.249, -148.658, 15.140, 28.500
-182.234, -150.167, 15.064, 28.600
-182.218, -151.669, 14.989, 28.700
-182.203, -153.164, 14.914, 28.800
-182.188, -154.651, 14.840, 28.900
-182.174, -156.131, 14.766, 29.000
-182.160, -157.603, 14.693, 29.100
-182.144, -159.068, 14.620, 29.200
-182.128, -160.525, 14.547, 29.300
-182.110, -161.976, 14.475, 29.400
-182.093, -163.419, 14.403, 29.500
-182.077, -164.855, 14.331, 29.600
-182.058, -166.284, 14.260, 29.700
-182.040, -167.706, 14.190, 29.800
-182.021, -169.121, 14.119, 29.900
-182.004, -170.528, 14.049, 30.000
-181.987, -171.929, 13.979, 30.100
-181.968, -173.323, 13.910, 30.200
-181.951, -174.710, 13.841, 30.300
-181.932, -176.090, 13.772, 30.400
-181.912, -177.463, 13.704, 30.500
-181.893, -178.829, 13.637, 30.600
-181.872, -180.189, 13.571, 30.700
-181.850, -181.542, 13.508, 30.800
-181.829, -182.889, 13.446, 30.900
-181.807, -184.230, 13.386, 31.000
-181.784, -185.565, 13.326, 31.100
-181.761, -186.894, 13.267, 31.200
-181.738, -188.217, 13.208, 31.300
-181.711, -189.534, 13.148, 31.400
-181.679, -190.845, 13.088, 31.500
-181.643, -192.150, 13.029, 31.600
-181.602, -193.448, 12.968, 31.700
-181.553, -194.741, 12.908, 31.800
-181.496, -196.027, 12.848, 31.900
-181.422, -197.305, 12.786, 32.000
-181.323, -198.577, 12.742, 32.100
-181.193, -199.845, 12.757, 32.200
-181.027, -201.114, 12.837, 32.300
-180.821, -202.388, 12.961, 32.400
-180.574, -203.669, 13.114, 32.500
-180.286, -204.959, 13.282, 32.600
-179.959, -206.256, 13.455, 32.700
-179.593, -207.561, 13.629, 32.800
-179.191, -208.873, 13.802, 32.900
-178.755, -210.192, 13.971, 33.000
-178.286, -211.518, 14.136, 33.100
-177.786, -212.849, 14.296, 33.200
-177.256, -214.186, 14.453, 33.300
-176.698, -215.529, 14.608, 33.400
-176.113, -216.877, 14.762, 33.500
-175.504, -218.230, 14.915, 33.600
-174.869, -219.590, 15.069, 33.700
-174.210, -220.954, 15.222, 33.800
-173.528, -222.325, 15.377, 33.900
-172.823, -223.701, 15.532, 34.000
-172.096, -225.084, 15.690, 34.100
-171.349, -226.474, 15.848, 34.200
-170.582, -227.871, 16.009, 34.300
-169.796, -229.277, 16.172, 34.400
-168.993, -230.692, 16.335, 34.500
-168.172, -232.115, 16.500, 34.600
-167.332, -233.546, 16.666, 34.700
-166.475, -234.987, 16.834, 34.800
-165.602, -236.438, 17.004, 34.900
-164.713, -237.899, 17.176, 35.000
-163.807, -239.370, 17.349, 35.100
-162.887, -240.854, 17.523, 35.200
-161.952, -242.347, 17.697, 35.300
-161.002, -243.853, 17.871, 35.400
-160.040, -245.370, 18.045, 35.500
-159.066, -246.902, 18.220, 35.600
-158.080, -248.446, 18.395, 35.700
-157.082, -250.004, 18.572, 35.800
-156.074, -251.576, 18.753, 35.900
-155.058, -253.165, 18.938, 36.000
-154.035, -254.772, 19.127, 36.100
-153.010, -256.399, 19.300, 36.200
-151.986, -258.043, 19.402, 36.300
-150.972, -259.697, 19.400, 36.400
-149.976, -261.354, 19.313, 36.500
-148.998, -263.009, 19.176, 36.600
-148.043, -264.659, 19.017, 36.700
-147.118, -266.309, 18.860, 36.800
-146.229, -267.963, 18.739, 36.900
-145.382, -269.629, 18.678, 37.000
-144.579, -271.315, 18.672, 37.100
-143.821, -273.024, 18.711, 37.200
-143.108, -274.759, 18.789, 37.300
-142.438, -276.521, 18.891, 37.400
-141.809, -278.308, 18.988, 37.500
-141.219, -280.117, 19.057, 37.600
-140.662, -281.941, 19.087, 37.700
-140.136, -283.775, 19.068, 37.800
-139.642, -285.612, 19.004, 37.900
-139.180, -287.448, 18.906, 38.000
-138.753, -289.281, 18.786, 38.100
-138.360, -291.109, 18.655, 38.200
-138.003, -292.931, 18.522, 38.300
-137.680, -294.746, 18.390, 38.400
-137.387, -296.554, 18.265, 38.500
-137.121, -298.354, 18.147, 38.600
-136.882, -300.145, 18.033, 38.700
-136.670, -301.930, 17.924, 38.800
-136.487, -303.706, 17.819, 38.900
-136.334, -305.475, 17.718, 39.000
-136.207, -307.237, 17.623, 39.100
-136.105, -308.990, 17.530, 39.200
-136.030, -310.736, 17.439, 39.300
-135.982, -312.474, 17.348, 39.400
-135.958, -314.203, 17.261, 39.500
-135.959, -315.924, 17.174, 39.600
-135.986, -317.636, 17.087, 39.700
-136.036, -319.339, 17.002, 39.800
-136.110, -321.032, 16.917, 39.900
-136.212, -322.715, 16.832, 40.000
-136.343, -324.388, 16.747, 40.100
-136.500, -326.050, 16.665, 40.200
-136.685, -327.701, 16.583, 40.300
-136.901, -329.340, 16.501, 40.400
-137.143, -330.967, 16.422, 40.500
-137.414, -332.582, 16.342, 40.600
-137.716, -334.182, 16.261, 40.700
-138.047, -335.770, 16.185, 40.800
-138.409, -337.342, 16.110, 40.900
-138.800, -338.900, 16.039, 41.000
-139.222, -340.443, 15.968, 41.100
-139.678, -341.968, 15.896, 41.200
-140.168, -343.475, 15.827, 41.300
-140.695, -344.962, 15.757, 41.400
-141.255, -346.430, 15.691, 41.500
-141.851, -347.876, 15.622, 41.600
-142.485, -349.298, 15.551, 41.700
-143.154, -350.697, 15.484, 41.800
-143.859, -352.070, 15.432, 41.900
-144.599, -353.423, 15.436, 42.000
-145.370, -354.766, 15.507, 42.100
-146.165, -356.106, 15.630, 42.200
-146.978, -357.453, 15.790, 42.300
-147.804, -358.813, 15.977, 42.400
-148.641, -360.188, 16.183, 42.500
-149.490, -361.582, 16.404, 42.600
-150.349, -362.996, 16.636, 42.700
-151.219, -364.431, 16.875, 42.800
-152.100, -365.888, 17.116, 42.900
-152.991, -367.365, 17.352, 43.000
-153.893, -368.863, 17.579, 43.100
-154.806, -370.380, 17.796, 43.200
-155.728, -371.917, 18.004, 43.300
-156.658, -373.472, 18.202, 43.400
-157.596, -375.045, 18.393, 43.500
-158.542, -376.635, 18.581, 43.600
-159.495, -378.243, 18.765, 43.700
-160.452, -379.869, 18.949, 43.800
-161.414, -381.514, 19.133, 43.900
-162.380, -383.178, 19.319, 44.000
-163.350, -384.862, 19.507, 44.100
-164.324, -386.565, 19.697, 44.200
-165.301, -388.288, 19.888, 44.300
-166.282, -390.031, 20.080, 44.400
-167.265, -391.795, 20.272, 44.500
-168.250, -393.580, 20.465, 44.600
-169.235, -395.386, 20.659, 44.700
-170.219, -397.216, 20.855, 44.800
-171.202, -399.068, 21.052, 44.900
-172.181, -400.945, 21.253, 45.000
-173.156, -402.846, 21.434, 45.100
-174.123, -404.766, 21.534, 45.200
-175.075, -406.695, 21.512, 45.300
-176.007, -408.624, 21.388, 45.400
-176.917, -410.546, 21.203, 45.500
-177.803, -412.457, 20.992, 45.600
-178.665, -414.356, 20.778, 45.700
-179.503, -416.243, 20.576, 45.800
-180.316, -418.121, 20.394, 45.900
-181.106, -419.991, 20.237, 46.000
-181.872, -421.855, 20.103, 46.100
-182.614, -423.716, 19.987, 46.200
-183.334, -425.574, 19.885, 46.300
-184.030, -427.431, 19.793, 46.400
-184.702, -429.288, 19.706, 46.500
-185.347, -431.145, 19.635, 46.600
-185.960, -433.008, 19.608, 46.700
-186.541, -434.882, 19.631, 46.800
-187.090, -436.771, 19.695, 46.900
-187.610, -438.677, 19.794, 47.000
-188.107, -440.601, 19.921, 47.100
-188.585, -442.545, 20.071, 47.200
-189.050, -444.508, 20.240, 47.300
-189.505, -446.492, 20.421, 47.400
-189.952, -448.496, 20.613, 47.500
-190.393, -450.522, 20.812, 47.600
-190.828, -452.569, 21.017, 47.700
-191.258, -454.639, 21.226, 47.800
-191.682, -456.732, 21.439, 47.900
-192.101, -458.848, 21.654, 48.000
-192.516, -460.986, 21.871, 48.100
-192.925, -463.148, 22.089, 48.200
-193.334, -465.332, 22.308, 48.300
-193.743, -467.538, 22.528, 48.400
-194.151, -469.767, 22.747, 48.500
-194.559, -472.017, 22.952, 48.600
-194.963, -474.286, 23.116, 48.700
-195.364, -476.569, 23.221, 48.800
-195.761, -478.859, 23.260, 48.900
-196.152, -481.149, 23.237, 49.000
-196.536, -483.436, 23.168, 49.100
-196.915, -485.714, 23.070, 49.200
-197.288, -487.984, 22.961, 49.300
-197.654, -490.243, 22.852, 49.400
-198.014, -492.494, 22.752, 49.500
-198.368, -494.736, 22.665, 49.600
-198.719, -496.970, 22.592, 49.700
-199.066, -499.199, 22.533, 49.800
-199.409, -501.424, 22.486, 49.900
-199.746, -503.645, 22.449, 50.000
-200.080, -505.863, 22.419, 50.100
-200.411, -508.079, 22.394, 50.200
-200.740, -510.293, 22.372, 50.300
-201.065, -512.506, 22.353, 50.400
-201.385, -514.717, 22.334, 50.500
-201.698, -516.927, 22.316, 50.600
-202.008, -519.136, 22.300, 50.700
-202.315, -521.344, 22.285, 50.800
-202.619, -523.551, 22.272, 50.900
-202.921, -525.757, 22.259, 51.000
-203.218, -527.962, 22.227, 51.100
-203.509, -530.161, 22.150, 51.200
-203.792, -532.350, 22.035, 51.300
-204.070, -534.527, 21.897, 51.400
-204.345, -536.690, 21.747, 51.500
-204.616, -538.839, 21.595, 51.600
-204.883, -540.973, 21.447, 51.700
-205.145, -543.093, 21.307, 51.800
-205.401, -545.200, 21.175, 51.900
-205.652, -547.296, 21.051, 52.000
-205.900, -549.379, 20.935, 52.100
-206.146, -551.452, 20.823, 52.200
-206.392, -553.513, 20.716, 52.300
-206.637, -555.564, 20.611, 52.400
-206.879, -557.605, 20.508, 52.500
-207.117, -559.636, 20.406, 52.600
-207.349, -561.657, 20.305, 52.700
-207.577, -563.669, 20.204, 52.800
-207.800, -565.671, 20.104, 52.900
-208.019, -567.664, 20.004, 53.000
-208.233, -569.647, 19.904, 53.100
-208.441, -571.621, 19.805, 53.200
-208.641, -573.585, 19.706, 53.300
-208.835, -575.541, 19.609, 53.400
-209.023, -577.487, 19.512, 53.500
-209.207, -579.424, 19.415, 53.600
-209.389, -581.351, 19.318, 53.700
-209.568, -583.269, 19.222, 53.800
-209.746, -585.177, 19.126, 53.900
-209.921, -587.076, 19.031, 54.000
-210.090, -588.966, 18.936, 54.100
-210.254, -590.847, 18.843, 54.200
-210.411, -592.719, 18.750, 54.300
-210.564, -594.583, 18.657, 54.400
-210.713, -596.437, 18.565, 54.500
-210.861, -598.282, 18.473, 54.600
-211.003, -600.119, 18.381, 54.700
-211.140, -601.946, 18.290, 54.800
-211.272, -603.765, 18.200, 54.900
-211.400, -605.576, 18.110, 55.000
-211.522, -607.377, 18.021, 55.100
-211.638, -609.170, 17.932, 55.200
-211.749, -610.955, 17.843, 55.300
-211.856, -612.731, 17.755, 55.400
-211.958, -614.498, 17.667, 55.500
-212.054, -616.257, 17.580, 55.600
-212.145, -618.008, 17.494, 55.700
-212.232, -619.750, 17.407, 55.800
-212.314, -621.484, 17.321, 55.900
-212.389, -623.209, 17.236, 56.000
-212.460, -624.926, 17.151, 56.100
-212.523, -626.635, 17.066, 56.200
-212.579, -628.336, 16.982, 56.300
-212.630, -630.029, 16.899, 56.400
-212.672, -631.713, 16.815, 56.500
-212.707, -633.389, 16.733, 56.600
-212.736, -635.058, 16.650, 56.700
-212.756, -636.718, 16.568, 56.800
-212.767, -638.370, 16.487, 56.900
-212.767, -640.014, 16.406, 57.000
-212.758, -641.649, 16.325, 57.100
-212.739, -643.277, 16.245, 57.200
-212.709, -644.897, 16.166, 57.300
-212.668, -646.508, 16.086, 57.400
-212.613, -648.111, 16.007, 57.500
-212.544, -649.705, 15.929, 57.600
-212.458, -651.291, 15.850, 57.700
-212.355, -652.868, 15.773, 57.800
-212.234, -654.436, 15.695, 57.900
-212.091, -655.994, 15.619, 58.000
-211.926, -657.542, 15.542, 58.100
-211.736, -659.080, 15.466, 58.200
-211.518, -660.606, 15.391, 58.300
-211.269, -662.120, 15.316, 58.400
-210.991, -663.621, 15.244, 58.500
-210.688, -665.110, 15.173, 58.600
-210.363, -666.588, 15.103, 58.700
-210.023, -668.055, 15.033, 58.800
-209.671, -669.512, 14.961, 58.900
-209.311, -670.959, 14.887, 59.000
-208.942, -672.397, 14.814, 59.100
-208.565, -673.825, 14.740, 59.200
-208.180, -675.244, 14.667, 59.300
-207.786, -676.652, 14.595, 59.400
-207.381, -678.050, 14.523, 59.500
-206.967, -679.437, 14.451, 59.600
-206.540, -680.813, 14.380, 59.700
-206.100, -682.178, 14.309, 59.800
-205.648, -683.530, 14.240, 59.900
-205.181, -684.871, 14.170, 60.000
-204.701, -686.200, 14.101, 60.100
-204.205, -687.516, 14.033, 60.200
-203.695, -688.818, 13.964, 60.300
-203.168, -690.107, 13.897, 60.400
-202.625, -691.381, 13.830, 60.500
-202.064, -692.641, 13.763, 60.600
-201.486, -693.885, 13.697, 60.700
-200.890, -695.114, 13.631, 60.800
-200.276, -696.325, 13.565, 60.900
-199.642, -697.520, 13.500, 61.000
-198.989, -698.697, 13.435, 61.100
-198.316, -699.854, 13.371, 61.200
-197.623, -700.993, 13.307, 61.300
-196.909, -702.110, 13.243, 61.400
-196.174, -703.207, 13.180, 61.500
-195.418, -704.281, 13.118, 61.600
-194.641, -705.332, 13.056, 61.700
-193.842, -706.359, 12.994, 61.800
-193.022, -707.362, 12.933, 61.900
-192.181, -708.338, 12.873, 62.000
-191.320, -709.289, 12.813, 62.100
-190.437, -710.211, 12.752, 62.200
-189.534, -711.105, 12.692, 62.300
-188.611, -711.969, 12.633, 62.400
-187.668, -712.804, 12.575, 62.500
-186.707, -713.608, 12.518, 62.600
-185.728, -714.380, 12.458, 62.700
-184.730, -715.118, 12.400, 62.800
-183.717, -715.824, 12.343, 62.900
-182.687, -716.497, 12.288, 63.000
-181.643, -717.138, 12.235, 63.100
-180.586, -717.745, 12.183, 63.200
-179.517, -718.321, 12.131, 63.300
-178.436, -718.861, 12.078, 63.400
-177.344, -719.368, 12.028, 63.500
-176.243, -719.841, 11.979, 63.600
-175.133, -720.281, 11.931, 63.700
-174.016, -720.690, 11.883, 63.800
-172.893, -721.066, 11.835, 63.900
-171.765, -721.412, 11.786, 64.000
-170.633, -721.726, 11.736, 64.100
-169.499, -722.010, 11.685, 64.200
-168.362, -722.263, 11.634, 64.300
-167.224, -722.484, 11.583, 64.400
-166.085, -722.676, 11.533, 64.500
-164.947, -722.838, 11.491, 64.600
-163.807, -722.967, 11.471, 64.700
-162.664, -723.060, 11.484, 64.800
-161.516, -723.115, 11.529, 64.900
-160.359, -723.132, 11.602, 65.000
-159.195, -723.110, 11.693, 65.100
-158.022, -723.049, 11.797, 65.200
-156.841, -722.950, 11.909, 65.300
-155.652, -722.812, 12.028, 65.400
-154.456, -722.638, 12.152, 65.500
-153.252, -722.428, 12.280, 65.600
-152.043, -722.180, 12.408, 65.700
-150.828, -721.898, 12.539, 65.800
-149.608, -721.580, 12.671, 65.900
-148.383, -721.229, 12.803, 66.000
-147.155, -720.845, 12.934, 66.100
-145.924, -720.427, 13.066, 66.200
-144.690, -719.977, 13.198, 66.300
-143.454, -719.496, 13.320, 66.400
-142.220, -718.984, 13.397, 66.500
-140.994, -718.444, 13.408, 66.600
-139.782, -717.880, 13.368, 66.700
-138.587, -717.293, 13.298, 66.800
-137.412, -716.685, 13.215, 66.900
-136.256, -716.058, 13.129, 67.000
-135.119, -715.413, 13.044, 67.100
-134.003, -714.749, 12.963, 67.200
-132.906, -714.068, 12.886, 67.300
-131.829, -713.370, 12.813, 67.400
-130.772, -712.655, 12.742, 67.500
-129.734, -711.923, 12.675, 67.600
-128.716, -711.176, 12.611, 67.700
-127.718, -710.411, 12.550, 67.800
-126.740, -709.631, 12.492, 67.900
-125.783, -708.834, 12.438, 68.000
-124.847, -708.021, 12.385, 68.100
-123.932, -707.191, 12.335, 68.200
-123.039, -706.345, 12.286, 68.300
-122.169, -705.483, 12.237, 68.400
-121.323, -704.603, 12.188, 68.500
-120.504, -703.707, 12.139, 68.600
-119.710, -702.792, 12.092, 68.700
-118.945, -701.861, 12.045, 68.800
-118.208, -700.913, 11.999, 68.900
-117.500, -699.948, 11.953, 69.000
-116.823, -698.968, 11.908, 69.100
-116.179, -697.971, 11.862, 69.200
-115.568, -696.959, 11.816, 69.300
-114.991, -695.931, 11.782, 69.400
-114.453, -694.885, 11.785, 69.500
-113.951, -693.816, 11.847, 69.600
-113.480, -692.724, 11.949, 69.700
-113.041, -691.605, 12.074, 69.800
-112.630, -690.462, 12.210, 69.900
